id,control,rep,metric,original,control_value,delta
J1,block_shuffle,0,metastability_slem,0.8333333333333334,0.832065536925992,0.001267796407341315
J1,block_shuffle,0,phase_jump_count,4,7,-3
J1,block_shuffle,1,self_retention,0.7310934407207699,0.7093060612550868,0.0217873794656831
J1,block_shuffle,1,transition_entropy_norm,0.3586040617407086,0.3911594217044838,-0.03255535996377523
J1,block_shuffle,1,irreversibility,0.07310650012513367,0.0760512600842436,-0.0029447599591099216
J1,block_shuffle,1,metastability_slem,0.8333333333333334,0.8329830563930183,0.00035027694031508627
J1,block_shuffle,1,phase_jump_count,4,3,1
J1,block_shuffle,2,self_retention,0.7310934407207699,0.7042710586921628,0.026822382028607095
J1,block_shuffle,2,transition_entropy_norm,0.3586040617407086,0.39333564880940947,-0.034731587068700887
J1,block_shuffle,2,irreversibility,0.07310650012513367,0.06811361574429478,0.004992884380838891
J1,block_shuffle,2,metastability_slem,0.8333333333333334,0.8312705525781543,0.0020627807551790722
J1,block_shuffle,2,phase_jump_count,4,8,-4
J1,block_shuffle,3,self_retention,0.7310934407207699,0.7046561099356131,0.026437330785156754
J1,block_shuffle,3,transition_entropy_norm,0.3586040617407086,0.39259105238051006,-0.033986990639801484
J1,block_shuffle,3,irreversibility,0.07310650012513367,0.07775919732441472,-0.004652697199281047
J1,block_shuffle,3,metastability_slem,0.8333333333333334,0.8322622395350908,0.0010710937982425506
J1,block_shuffle,3,phase_jump_count,4,7,-3
J1,block_shuffle,4,self_retention,0.7310934407207699,0.7077673878916115,0.02332605282915834
J1,block_shuffle,4,transition_entropy_norm,0.3586040617407086,0.3895919866486438,-0.030987924907935227
J1,block_shuffle,4,irreversibility,0.07310650012513367,0.06842536345641938,0.004681136668714295
J1,block_shuffle,4,metastability_slem,0.8333333333333334,0.8327220561801816,0.0006112771531517902
J1,block_shuffle,4,phase_jump_count,4,0,4
J1,block_shuffle,5,self_retention,0.7310934407207699,0.7077711144427787,0.023322326277991134
J1,block_shuffle,5,transition_entropy_norm,0.3586040617407086,0.38976669177289663,-0.031162630032188054
J1,block_shuffle,5,irreversibility,0.07310650012513367,0.07765759977154281,-0.0045510996464091374
J1,block_shuffle,5,metastability_slem,0.8333333333333334,0.8316922552743669,0.0016410780589665164
J1,block_shuffle,5,phase_jump_count,4,2,2
J1,block_shuffle,6,self_retention,0.7310934407207699,0.7046561099356132,0.026437330785156643
J1,block_shuffle,6,transition_entropy_norm,0.3586040617407086,0.3966536724289522,-0.03804961068824364
J1,block_shuffle,6,irreversibility,0.07310650012513367,0.06534821286374083,0.0077582872613928405
J1,block_shuffle,6,metastability_slem,0.8333333333333334,0.847497555970273,-0.014164222636939616
J1,block_shuffle,6,phase_jump_count,4,3,1
J1,block_shuffle,7,self_retention,0.7310934407207699,0.7089294437853304,0.022163996935439467
J1,block_shuffle,7,transition_entropy_norm,0.3586040617407086,0.39070333411609814,-0.032099272375389565
J1,block_shuffle,7,irreversibility,0.07310650012513367,0.06666550352432131,0.006440996600812363
J1,block_shuffle,7,metastability_slem,0.8333333333333334,0.8326777671627248,0.0006555661706085791
J1,block_shuffle,7,phase_jump_count,4,3,1
J1,block_shuffle,8,self_retention,0.7310934407207699,0.713978568015835,0.017114872704934836
J1,block_shuffle,8,transition_entropy_norm,0.3586040617407086,0.3869736795205136,-0.028369617779805012
J1,block_shuffle,8,irreversibility,0.07310650012513367,0.06535390075762748,0.007752599367506191
J1,block_shuffle,8,metastability_slem,0.8333333333333334,0.8318044607352159,0.0015288725981175144
J1,block_shuffle,8,phase_jump_count,4,7,-3
J1,block_shuffle,9,self_retention,0.7310934407207699,0.7062145928605557,0.024878847860214215
J1,block_shuffle,9,transition_entropy_norm,0.3586040617407086,0.39019814168446465,-0.03159407994375607
J1,block_shuffle,9,irreversibility,0.07310650012513367,0.07621209018724547,-0.0031055900621117932
J1,block_shuffle,9,metastability_slem,0.8333333333333334,0.8221386774021284,0.011194655931204944
J1,block_shuffle,9,phase_jump_count,4,4,0
J1,block_shuffle,10,self_retention,0.7310934407207699,0.7046617978294998,0.02643164289127009
J1,block_shuffle,10,transition_entropy_norm,0.3586040617407086,0.39279648289724545,-0.03419242115653687
J1,block_shuffle,10,irreversibility,0.07310650012513367,0.08084772370486655,-0.007741223579732878
J1,block_shuffle,10,metastability_slem,0.8333333333333334,0.8284116011376125,0.004921732195720896
J1,block_shuffle,10,phase_jump_count,4,2,2
J1,block_shuffle,11,self_retention,0.7310934407207699,0.7074425826953634,0.02365085802540645
J1,block_shuffle,11,transition_entropy_norm,0.3586040617407086,0.3879866397377838,-0.02938257799707522
J1,block_shuffle,11,irreversibility,0.07310650012513367,0.07812725696952189,-0.005020756844388213
J1,block_shuffle,11,metastability_slem,0.8333333333333334,0.8318161802750741,0.0015171530582592796
J1,block_shuffle,11,phase_jump_count,4,1,3
J1,block_shuffle,12,self_retention,0.7310934407207699,0.6984278661297296,0.03266557459104025
J1,block_shuffle,12,transition_entropy_norm,0.3586040617407086,0.3983832899123226,-0.039779228171614
J1,block_shuffle,12,irreversibility,0.07310650012513367,0.06528564603098766,0.007820854094146013
J1,block_shuffle,12,metastability_slem,0.8333333333333334,0.8328992873044087,0.0004340460289247172
J1,block_shuffle,12,phase_jump_count,4,4,0
J1,block_shuffle,13,self_retention,0.7310934407207699,0.7062089049666691,0.024884535754100767
J1,block_shuffle,13,transition_entropy_norm,0.3586040617407086,0.39197246023228954,-0.033368398491580964
J1,block_shuffle,13,irreversibility,0.07310650012513367,0.06067845198279981,0.012428048142333864
J1,block_shuffle,13,metastability_slem,0.8333333333333334,0.8336851821538381,-0.0003518488205047632
J1,block_shuffle,13,phase_jump_count,4,4,0
J1,block_shuffle,14,self_retention,0.7310934407207699,0.7062145928605557,0.024878847860214215
J1,block_shuffle,14,transition_entropy_norm,0.3586040617407086,0.3875880828021686,-0.02898402106146003
J1,block_shuffle,14,irreversibility,0.07310650012513367,0.06691807157645668,0.0061884285486769885
J1,block_shuffle,14,metastability_slem,0.8333333333333334,0.8199997988815505,0.013333534451782869
J1,block_shuffle,14,phase_jump_count,4,2,2
J1,block_shuffle,15,self_retention,0.7310934407207699,0.7077673878916115,0.02332605282915834
J1,block_shuffle,15,transition_entropy_norm,0.3586040617407086,0.3940918225140149,-0.03548776077330634
J1,block_shuffle,15,irreversibility,0.07310650012513367,0.06841398766864606,0.0046925124564876075
J1,block_shuffle,15,metastability_slem,0.8333333333333334,0.8318508609832144,0.0014824723501190018
J1,block_shuffle,15,phase_jump_count,4,5,-1
J1,block_shuffle,16,self_retention,0.7310934407207699,0.7108767045048905,0.020216736215879383
J1,block_shuffle,16,transition_entropy_norm,0.3586040617407086,0.3882544695847674,-0.029650407844058813
